name,education,quote
Asher Benjamin,https://imgix.ranker.com/node_img/26/500680/original/asher-benjamin-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,Asher Benjamin was an American architect and author whose work transitioned between Federal style architecture and the later Greek Revival. His seven handbooks on design deeply influenced the look of cities and towns throughout New England until the Civil War. Builders also copied his plans in the Midwest and in the South.,Age: Dec. at 72 (1773-1845),"Place of Birth: Hartland, Connecticut","Structures: Locust Lawn Estate, Capt. Charles Leonard House, Blazo-Leavitt House, Headquarters House, Congregational Church of Chelsea"
Domenico Fontana,https://imgix.ranker.com/node_img/44/873620/original/domenico-fontana-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Domenico Fontana was an Italian engineer of the late Renaissance, born in today's Ticino. He worked primarily in Italy.",Age: Dec. at 64 (1543-1607),"Place of Birth: Melide, Switzerland","Structures: San Luigi dei Francesi, Sistine Chapel, Lateran Palace, Quirinal Palace"
Henry Bacon,https://imgix.ranker.com/node_img/58/1149875/original/henry-bacon-visual-artists-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Henry Bacon was an American Beaux-Arts architect who is best remembered for the Lincoln Memorial in Washington, D.C., which was his final project.",Age: Dec. at 57 (1866-1924),"Place of Birth: Watseka, Illinois","Structures: Lincoln Memorial, Lincoln Memorial Reflecting Pool, George H. Bacon House"
Claude Nicolas Ledoux,https://imgix.ranker.com/node_img/38/743378/original/claude-nicolas-ledoux-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Claude-Nicolas Ledoux was one of the earliest exponents of French Neoclassical architecture. He used his knowledge of architectural theory to design not only in domestic architecture but town planning; as a consequence of his visionary plan for the Ideal City of Chaux, he became known as a utopian. His greatest works were funded by the French monarchy and came to be perceived as symbols of the Ancien Régime rather than Utopia. The French Revolution hampered his career; much of his work was destroyed in the nineteenth century. In 1804, he published a collection of his designs under the title ""Architecture considered in relation to art, morals, and legislation."" In this book he took the opportunity of revising his earlier designs, making them more rigorously neoclassical and up to date. This revision has distorted an accurate assessment of his role in the evolution of Neoclassical architecture. His most ambitious work was the uncompleted Royal Saltworks at Arc-et-Senans, an idealistic and visionary town showing many examples of architecture parlante.",Age: Dec. at 70 (1736-1806),"Place of Birth: Marne, France","Structures: Toll Houses, Paris, Besançon Theatre, Royal Saltworks at Arc-et-Senans, Rotonde de la Villette"
Pier Luigi Nervi,https://imgix.ranker.com/node_img/91/1802730/original/pier-luigi-nervi-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Pier Luigi Nervi was an Italian engineer. He studied at the University of Bologna and qualified in 1913. Dr. Nervi taught as a professor of engineering at Rome University from 1946-61. He is widely known as a structural engineer and an architect, and for his innovative use of reinforced concrete.",Age: Dec. at 87 (1891-1979),"Place of Birth: Sondrio, Italy","Structures: Cathedral of Saint Mary of the Assumption, Norfolk Scope Arena, Italia 61 Pavilion, PalaLottomatica, Palazzo delle Esposizioni"
James Gamble Rogers,https://imgix.ranker.com/node_img/64/1261181/original/james-gamble-rogers-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"James Gamble Rogers was an American architect best known for his academic commissions at Yale University, Columbia University, Northwestern University, and elsewhere.",Age: Dec. at 80 (1867-1947),Place of Birth: Kentucky,"Structures: Harkness Tower, Berkeley College, Hall of Graduate Studies, Fence Club, Delta Kappa Epsilon (Yale)"
Gottfried Semper,https://imgix.ranker.com/node_img/55/1090130/original/gottfried-semper-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Gottfried Semper was a German architect, art critic, and professor of architecture, who designed and built the Semper Opera House in Dresden between 1838 and 1841. In 1849 he took part in the May Uprising in Dresden and was put on the government's wanted list. Semper fled first to Zürich and later to London. Later he returned to Germany after the 1862 amnesty granted to the revolutionaries. Semper wrote extensively about the origins of architecture, especially in his book The Four Elements of Architecture from 1851, and he was one of the major figures in the controversy surrounding the polychrome architectural style of ancient Greece. Semper designed works at all scales, from a baton for Richard Wagner to major urban interventions like the re-design of the Ringstraße in Vienna.",Age: Dec. at 75 (1803-1879),"Place of Birth: Altona, Hamburg, Germany","Structures: Bayreuth Festspielhaus, Gemäldegalerie Alte Meister, Semperoper, Dresden, Zwinger"
James Hoban,https://imgix.ranker.com/node_img/64/1261756/original/james-hoban-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"James Hoban was an Irish architect, best known for designing the White House in Washington, D.C.",Age: Dec. at 73 (1758-1831),"Place of Birth: Dessart, Callan, County Kildare","Structures: White House (2), William Seabrook House, White House, St Patrick's Church, Washington"
Francesco Borromini,https://imgix.ranker.com/node_img/51/1013727/original/francesco-borromini-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Francesco Borromini, byname of Francesco Castelli, was an Italian architect born in today's Ticino who, with his contemporaries Gian Lorenzo Bernini and Pietro da Cortona, was a leading figure in the emergence of Roman Baroque architecture. A keen student of the architecture of Michelangelo and the ruins of Antiquity, Borromini developed an inventive and distinctive, if somewhat idiosyncratic, architecture employing manipulations of Classical architectural forms, geometrical rationales in his plans and symbolic meanings in his buildings. He seems to have had a sound understanding of structures, which perhaps Bernini and Cortona, who were principally trained in other areas of the visual arts, lacked. His soft lead drawings are particularly distinctive. He appears to have been a self-taught scholar, amassing a large library by the end of his life. His career was constrained by his personality. Unlike Bernini who easily adopted the mantle of the charming courtier in his pursuit of important commissions, Borromini was both melancholic and quick in temper which resulted in him withdrawing from certain jobs, and his death was by suicide.",Age: Dec. at 67 (1599-1667),"Place of Birth: Bissone, Switzerland","Structures: Santa Lucia in Selci, Sant'Andrea delle Fratte, San Carlo alle Quattro Fontane, Sant'Anna dei Palafrenieri, Palazzo Barberini"
Robert Mills,https://imgix.ranker.com/node_img/97/1921530/original/robert-mills-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Robert Mills, known for designing the Washington Monument, is sometimes called the first native born American to be professionally trained as an architect, though Charles Bulfinch perhaps has a clearer claim to this honor. Mills studied in Charleston, South Carolina, as a student of Irish architect James Hoban—who later designed the White House, which became the official home of US presidents. Both Hoban and Mills were Freemasons.",Age: Dec. at 73 (1781-1855),"Place of Birth: Charleston, South Carolina","Structures: Colleton County Courthouse, New London Customhouse, Robert Mills House, Treasury Building, Circular Congregational Church and Parish House"
Filippo Brunelleschi,https://imgix.ranker.com/node_img/50/990638/original/filippo-brunelleschi-visual-artists-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Filippo Brunelleschi was one of the foremost architects and engineers of the Italian Renaissance. He is perhaps most famous for his development of linear perspective and for engineering the dome of the Florence Cathedral, but his accomplishments also include other architectural works, sculpture, mathematics, engineering and even ship design. His principal surviving works are to be found in Florence, Italy. Brunelleschi was born in Florence, Italy. Little is known about his early life, the only sources being Antonio Manetti and Giorgio Vasari. According to these sources, Filippo's father was Brunellesco di Lippo, a notary, and his mother was Giuliana Spini. Filippo was the middle of their three children. The young Filippo was given a literary and mathematical education intended to enable him to follow in the footsteps of his father, a civil servant. Being artistically inclined, however, Filippo enrolled in the Arte della Seta, the silk merchants' Guild, which also included goldsmiths, metalworkers, and bronze workers. He became a master goldsmith in 1398.",Age: Dec. at 69 (1377-1446),"Place of Birth: Florence, Italy","Structures: Florence Cathedral, Santo Espirito, Basilica di San Lorenzo, Firenze, Pazzi Chapel"
Thomas Ustick Walter,https://imgix.ranker.com/node_img/112/2239017/original/thomas-u-walter-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Thomas Ustick Walter was an American architect, the dean of American architecture between the 1820 death of Benjamin Latrobe and the emergence of H.H. Richardson in the 1870s. He was the fourth Architect of the Capitol and responsible for adding the north and south wings and the central dome that is predominately the current appearance of the U.S. Capitol building. Walter was one of the founders and second president of the American Institute of Architects.",Age: Dec. at 83 (1804-1887),"Place of Birth: Philadelphia, Pennsylvania","Structures: Portico Row, Andalusia, Portland Breakwater Light, St. Elizabeths Hospital, The Center Building"
Charles Bulfinch,https://imgix.ranker.com/node_img/36/701202/original/charles-bulfinch-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Charles Bulfinch was an early American architect, and has been regarded by many as the first native-born American to practice architecture as a profession. Bulfinch split his career between his native Boston and Washington, D.C., where he served as Commissioner of Public Building and built the intermediate United States Capitol rotunda and dome. His works are notable for their simplicity, balance, and good taste, and as the origin of a distinctive Federal style of classical domes, columns, and ornament that dominated early 19th-century American architecture.",Age: Dec. at 80 (1763-1844),"Place of Birth: Boston, Massachusetts","Structures: Samuel Gridley and Julia Ward Howe House, Connecticut State Capitol, Faneuil Hall, Cambridge Courthouse, Maine State House"
Colen Campbell,https://imgix.ranker.com/node_img/38/754928/original/colen-campbell-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Colen Campbell was a pioneering Scottish architect and architectural writer, credited as a founder of the Georgian style. For most of his career, he resided in Italy and England. A descendent of the Campbells of Cawdor Castle, he is believed to be the Colinus Campbell who graduated from the University of Edinburgh in July 1695. He initially trained as a lawyer, being admitted to the Faculty of Advocates on 29 July 1702. He had travelled in Italy from 1695–1702 and is believed to be the Colinus Campbell who signed the visitor's book at the University of Padua in 1697. He is believed to have trained in and studied architecture under James Smith, this belief is strengthened by Campbell owning several drawings of buildings designed by Smith.",Age: Dec. at 53 (1676-1729),"Place of Birth: Brodie Castle, United Kingdom","Structures: Marble Hill House, Newby House, Mereworth Castle, Stourhead, Burlington House"
James Gibbs,https://imgix.ranker.com/node_img/64/1261238/original/james-gibbs-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"James Gibbs was one of Britain's most influential architects. Born in Scotland, he trained as an architect in Rome, and practised mainly in England. His most important works are St Martin-in-the-Fields, in London, and the cylindrical, domed Radcliffe Camera at Oxford University. Gibbs very privately was Roman Catholic and a Tory, and was therefore not part of the Palladian movement which was prevalent in English architecture of the period. The Palladians were largely Whigs, led by Lord Burlington and Colen Campbell, a fellow Scot who developed a rivalry with Gibbs. Gibbs' professional Italian training under the Baroque master Carlo Fontana also set him uniquely apart from the Palladian school. However, despite being unfashionable, he gained a number of Tory patrons and clients, and became hugely influential through his published works, which became popular as pattern books for architecture. His architectural style did incorporate Palladian elements, as well as forms from Italian baroque and Inigo Jones, but was most strongly influenced by the work of Sir Christopher Wren, who was an early supporter of Gibbs.",Age: Dec. at 71 (1682-1754),"Place of Birth: Aberdeen, United Kingdom","Structures: Senate House, St Mary's Church, Patshull, St. Paul's Church, St Martin-in-the-Fields"
Mimar Sinan,https://imgix.ranker.com/node_img/102/2036007/original/sinan-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Koca Mi'mâr Sinân Âğâ was the chief Ottoman architect and civil engineer for sultans Suleiman the Magnificent, Selim II, and Murad III. He was responsible for the construction of more than 300 major structures and other more modest projects, such as his Islamic primary schools. His apprentices would later design the Sultan Ahmed Mosque in Istanbul, Stari Most in Mostar, and help design the Taj Mahal in the Mughal Empire. The son of a stonemason, he received a technical education and became a military engineer. He rose rapidly through the ranks to become first an officer and finally a Janissary commander, with the honorific title of ağa. He refined his architectural and engineering skills while on campaign with the Janissaries, becoming expert at constructing fortifications of all kinds, as well as military infrastructure projects, such as roads, bridges and aqueducts. At about the age of fifty, he was appointed as chief royal architect, applying the technical skills he had acquired in the army to the ""creation of fine religious buildings"" and civic structures of all kinds. He remained in this post for almost fifty years.",Age: Dec. at 99 (1489-1588),"Place of Birth: Ağırnas, Turkey","Structures: Defterdar Mosque, Selimiye Mosque, Al-Adiliyah Mosque, Mihrimah Mosque, Rüstem Pasha Mosque"
Josep Lluís Sert,https://imgix.ranker.com/node_img/67/1325153/original/josep-llu-s-sert-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,Josep Lluís Sert i López was a Catalan architect and city planner.,Age: Dec. at 80 (1902-1983),"Place of Birth: Barcelona, Spain","Structures: Fondation Maeght, Fundació Joan Miró"
Charles Garnier,https://imgix.ranker.com/node_img/36/702463/original/charles-garnier-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Jean-Louis Charles Garnier was a French architect, perhaps best known as the architect of the Palais Garnier and the Opéra de Monte-Carlo.",Age: Dec. at 72 (1825-1898),"Place of Birth: Paris, France","Structures: Théâtre Marigny, Monte Carlo Casino, Paris Opera Ballet, Nice Observatory, Palais Garnier"
Kenzō Tange,https://imgix.ranker.com/node_img/69/1363461/original/kenzo-tange-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Kenzō Tange was a Japanese architect, and winner of the 1987 Pritzker Prize for architecture. He was one of the most significant architects of the 20th century, combining traditional Japanese styles with modernism, and designed major buildings on five continents. Tange was also an influential patron of the Metabolist movement. He said: ""It was, I believe, around 1959 or at the beginning of the sixties that I began to think about what I was later to call structuralism"", a reference to the architectural movement known as Dutch Structuralism. Influenced from an early age by the Swiss modernist, Le Corbusier, Tange gained international recognition in 1949 when he won the competition for the design of Hiroshima Peace Memorial Park. He was a member of CIAM in the 1950s. He did not join the group of younger CIAM architects known as Team X, though his 1960 Tokyo Bay plan was influential for Team 10 in the 1960s, as well as the group that became Metabolism. His university studies on urbanism put him in an ideal position to handle redevelopment projects after the Second World War. His ideas were explored in designs for Tokyo and Skopje.",Age: Dec. at 91 (1913-2005),"Place of Birth: Osaka, Japan","Structures: Pickering Operations Complex, Tokyo Metropolitan Government Building, Tokyo Dome, Mode Gakuen Cocoon Tower, OUB Centre"
Michelozzo,https://imgix.ranker.com/node_img/79/1577958/original/michelozzo-visual-artists-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,Michelozzo di Bartolomeo Michelozzi was an Italian architect and sculptor.,Age: Dec. at 76 (1396-1472),"Place of Birth: Florence, Italy","Structures: Palazzo Medici Riccardi, S S Annunziata, Cortile, Florence, Tomb of Antipope John XXIII"
Joseph Urban,https://imgix.ranker.com/node_img/67/1324896/original/joseph-urban-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Joseph Urban was an Austrian-American architect, illustrator and scenic designer.",Age: Dec. at 61 (1872-1933),"Place of Birth: Vienna, Austria","Structures: Mar-A-Lago National Historic Landmark, Mar-A-Lago, Ziegfeld Theatre, Paramount Theatre Building"
George B. Post,https://imgix.ranker.com/node_img/53/1056554/original/george-b-post-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"George Browne Post was an American architect trained in the Beaux-Arts tradition. Many of his most characteristic projects were for commercial buildings where new requirements pushed the traditional boundaries of design. Many of them have also been demolished, since their central locations in New York and other cities made them vulnerable to rebuilding in the twentieth century. Some of his lost buildings were landmarks of their era, nevertheless. His eight-story Equitable Life Assurance Society, was the first office building designed to use elevators; Post himself leased the upper floors when contemporaries predicted they could not be rented. His Western Union Telegraph Building at Dey Street in Lower Manhattan, was the first office building to rise as high as ten stories, a forerunner of skyscrapers to come. When it was erected in ""Newspaper Row"" facing City Hall Park, Post's twenty-story New York World Building was the tallest building in New York City.",Age: Dec. at 75 (1837-1913),"Place of Birth: New York City, New York","Structures: Fenn Tower, Brooklyn Historical Society, Wisconsin State Capitol, Western Union Telegraph Building, Troy Savings Bank and Music Hall"
Baldassare Peruzzi,https://imgix.ranker.com/node_img/27/534776/original/baldassare-peruzzi-visual-artists-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Baldassare Tommaso Peruzzi was an Italian architect and painter, born in a small town near Siena and died in Rome. He worked for many years with Bramante, Raphael, and later Sangallo during the erection of the new St. Peter's. He returned to his native Siena after the Sack of Rome where he was employed as architect to the Republic. For the Sienese he built new fortifications for the city and designed a remarkable dam on the Bruna River near Giuncarico. He seems to have moved back to Rome permanently by 1535. He was a painter of frescoes in the Cappella San Giovanni in the Duomo of Siena. His son Giovanni Sallustio was also an architect.",Age: Dec. at 55 (1481-1537),"Place of Birth: Siena, Italy","Structures: Palazzo Ossoli, Villa Farnesina, Palazzo Massimo alle Colonne, Santo Spirito in Sassia, St. Peter's Basilica"
Richard Norman Shaw,https://imgix.ranker.com/node_img/96/1905818/original/richard-norman-shaw-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Richard Norman Shaw RA was a British architect who worked from the 1870s to the 1900s, known for his country houses and for commercial buildings.",Age: Dec. at 81 (1831-1912),"Place of Birth: Edinburgh, United Kingdom","Structures: Flora Fountain, Lowther Lodge, Cragside, St Mark's Church, Bedford Park"
Auguste Perret,https://imgix.ranker.com/node_img/26/511957/original/auguste-perret-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Auguste Perret was a French architect and a world leader and specialist in reinforced concrete construction. In 2005, his post-World War II reconstruction of Le Havre was declared by UNESCO one of the World Heritage Sites.",Age: Dec. at 80 (1874-1954),"Place of Birth: Ixelles, Belgium","Structures: St Joseph's Church, Le Havre, Notre-Dame du Raincy, Théâtre des Champs-Élysées, 25 Rue Franklin"
Ernest Flagg,https://imgix.ranker.com/node_img/48/951822/original/ernest-flagg-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,Ernest Flagg was a noted American architect in the Beaux-Arts style. He was also an advocate for urban reform and architecture's social responsibility.,Age: Dec. at 90 (1857-1947),"Place of Birth: New York City, New York","Structures: Old Naval Observatory, Gwynne Building, Engine Company 33 Firehouse, Corcoran Gallery of Art, Scribner Building"
Donato Bramante,https://imgix.ranker.com/node_img/44/876805/original/donato-bramante-visual-artists-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Donato Bramante was an Italian architect, who introduced Renaissance architecture to Milan and the High Renaissance style to Rome, where his plan for St. Peter's Basilica formed the basis of design executed by Michelangelo. His Tempietto marked the beginning of the High Renaissance in Rome when Pope Alexander VI appointed him to build a sanctuary that allegedly marked the spot where Peter was crucified.",Age: Dec. at 70 (1444-1514),"Place of Birth: Monte Asdruvaldo, Urbino","Structures: Tempietto San Pietro, Santa Maria presso San Satiro, Palazzo Giraud, St. Peter's Basilica, Santa Maria delle Grazie"
William Chambers,https://imgix.ranker.com/node_img/120/2391238/original/william-chambers-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Sir William Chambers RA was a Scottish-Swedish architect, based in London. Among his best-known works are Somerset House, London, and the pagoda at Kew. Chambers was a founder member of the Royal Academy.",Age: Dec. at 73 (1723-1796),"Place of Birth: Gothenburg, Sweden","Structures: Casino at Marino, Hedsor House, Kew Gardens Pagoda, Kew Observatory, Dunmore Pineapple"
"James Renwick, Jr.",https://imgix.ranker.com/node_img/64/1263902/original/james-renwick-jr-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"James Renwick, Jr. was an American architect in the 19th century. The Encyclopedia of American Architecture calls him ""one of the most successful American architects of his time"".",Age: Dec. at 76 (1818-1895),"Place of Birth: Manhattan, New York City, New York","Structures: Blackwell Island Light, St. Patrick's Cathedral, Oak Hill Cemetery Chapel, Church of the Resurrection, City Hospital"
Charles Barry,https://imgix.ranker.com/node_img/36/700950/original/charles-barry-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Sir Charles Barry FRS RA was an English architect, best known for his role in the rebuilding of the Palace of Westminster in London during the mid-19th century, but also responsible for numerous other buildings and gardens. He is known for his major contribution to the use of Italianate architecture in Britain, especially the use of the Palazzo as basis for the design of country houses, city mansions and public buildings. He also developed the Italian Renaissance garden style for the many gardens he designed around country houses.",Age: Dec. at 64 (1795-1860),"Place of Birth: London, United Kingdom","Structures: Manchester Art Gallery, Highclere Castle, Lancaster House, Halifax Town Hall, Reform Club"
Pietro da Cortona,https://imgix.ranker.com/node_img/91/1803068/original/pietro-da-cortona-visual-artists-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Pietro da Cortona was born Pietro Berrettini, but is primarily known by the name of his native town of Cortona in Tuscany. He was the leading Italian Baroque painter of his time and, along with his contemporaries and rivals Gian Lorenzo Bernini and Francesco Borromini, was one of the key figures in the emergence of Roman Baroque architecture. He was also an important designer of interior decorations. Cortona worked mainly in Rome and Florence. He is best known for his frescoed ceilings such as the vault of the salone or main salon of the Palazzo Barberini in Rome and carried out extensive painting and decorative schemes for the Medici family in Florence and for the Oratorian fathers at the church of Santa Maria in Vallicella in Rome. He also painted numerous canvases. Only a limited number of his architectural projects were built but nonetheless they are as distinctive and as inventive as those of his rivals. Despite the high regard he was held in during his lifetime, his present fame does not match the esteem bestowed on Caravaggio, Bernini, and Borromini.",Age: Dec. at 72 (1596-1669),"Place of Birth: Cortona, Italy",Structures: Villa Pigneto del Marchese Sacchetti
William Strickland,https://imgix.ranker.com/node_img/120/2397087/original/william-strickland-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"William Strickland, was a noted architect in Philadelphia, Pennsylvania, and Nashville, Tennessee. A student of Benjamin Latrobe and mentor to Thomas Ustick Walter, Strickland was one of the founders of the Greek Revival movement in the United States and an early proponent of railroads.",Age: Dec. at 65 (1788-1854),"Place of Birth: Navesink, New Jersey","Structures: Western Penitentiary, Pittsburg, Independence Hall, Tennessee State Capitol, St. Stephen's Episcopal Church"
Ange-Jacques Gabriel,https://imgix.ranker.com/node_img/24/463045/original/ange-jacques-gabriel-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,Ange-Jacques Gabriel was the most prominent French architect of his generation.,Age: Dec. at 83 (1698-1782),"Place of Birth: Paris, France","Structures: Pavillon du Butard, Château de Choisy, Pont de la Concorde, Hôtel de la Marine, L'École Militaire"
Carlo Fontana,https://imgix.ranker.com/node_img/34/673736/original/carlo-fontana-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Carlo Fontana was an Italian architect, who was in part responsible for the classicizing direction taken by Late Baroque Roman architecture.",Age: Dec. at 75 (1638-1714),"Place of Birth: Novazzano, Switzerland","Structures: Ospizio Apostolico di San Michele, Palazzo Montecitorio, San Teodoro, Rome, Santi Apostoli"
Jacques-Germain Soufflot,https://imgix.ranker.com/node_img/63/1255274/original/jacques-germain-soufflot-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Jacques-Germain Soufflot was a French architect in the international circle that introduced neoclassicism. His most famous work is the Panthéon in Paris, built from 1755 onwards, originally as a church dedicated to Saint Genevieve.",Age: Dec. at 67 (1713-1780),"Place of Birth: Irancy, France","Structures: Louvre Staircase, Temple du Change, Panthéon, Paris"
Louis Le Vau,https://imgix.ranker.com/node_img/74/1477264/original/louis-le-vau-visual-artists-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Louis Le Vau was a French Classical architect who worked for Louis XIV of France. He was born and died in Paris. He was responsible, with André Le Nôtre and Charles Le Brun, for the redesign of the château of Vaux-le-Vicomte. His later works included the Palace of Versailles and his collaboration with Claude Perrault on the Palais du Louvre. Le Vau also designed two mirroring additions across the Parterre to the evergrowing Château de Vincennes, the Château du Raincy, the Hotel Tambonneau, the Collège des Quatre-Nations, the church of St. Sulpice, and Hôtel Lambert, on the Île Saint-Louis, Paris.",Age: Dec. at 58 (1612-1670),"Place of Birth: Paris, France","Structures: Collège des Quatre-Nations, Vaux les Vicomte, Grand Trianon, Hôtel Lambert, S Sulpice"
Johann Bernhard Fischer von Erlach,https://imgix.ranker.com/node_img/65/1298869/original/johann-bernhard-fischer-von-erlach-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Johann Bernhard Fischer von Erlach was an Austrian architect, sculptor, and architectural historian whose Baroque architecture profoundly influenced and shaped the tastes of the Habsburg Empire. His influential book A Plan of Civil and Historical Architecture was one of the first and most popular comparative studies of world architecture. His major works include Schönbrunn Palace, Karlskirche, and the Austrian National Library in Vienna, and Schloss Klessheim, Holy Trinity Church, and the Collegiate Church in Salzburg.",Age: Dec. at 66 (1656-1723),"Place of Birth: Graz, Austria","Structures: Karlskirche, Vienna, Mirabellgarten, Salzburg, Schloss Klessheim"
Pierre-François-Léonard Fontaine,https://imgix.ranker.com/node_img/168/3342732/original/pierre-fran-ois-l-onard-fontaine-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Pierre-François-Léonard Fontaine was a neoclassical French architect, interior decorator and designer. Starting in 1794 Fontaine worked in such close partnership with Charles Percier, originally his friend from student days, that it is difficult to distinguish their work. Together they were inventors and major proponents of the rich and grand, consciously archaeological versions of neoclassicism we recognize as Directoire style and Empire style. One of their major collaborations was the Arc de Triomphe du Carrousel. Fontaine was born at Pontoise, Val-d'Oise and died in Paris. Following Charles Percier's death in 1838, Fontaine designed a tomb in their characteristic style in the Pere Lachaise Cemetery. Percier and Fontaine had lived together as well as being colleagues. Fontaine married late in life and after his death in 1853 his body was placed in the same tomb according to his wishes.",Age: Dec. at 91 (1762-1853),"Place of Birth: Pontoise, France",Structures: Arc de Triomphe du Carrousel
Jean Chalgrin,https://imgix.ranker.com/node_img/64/1276516/original/jean-chalgrin-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Jean-François-Thérèse Chalgrin was a French architect, best known for his design for the Arc de Triomphe, Paris.",Age: Dec. at 72 (1739-1811),"Place of Birth: Paris, France","Structures: Ancienne Laiterie de Madame, St Philippe du Roule Church, Arc de Triomphe"
Guarino Guarini,https://imgix.ranker.com/node_img/34/661667/original/camillo-guarino-guarini-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Camillo-Guarino Guarini was an Italian architect of the Piedmontese Baroque, active in Turin as well as Sicily, France, and Portugal. He was a Theatine priest, mathematician, and writer.",Age: Dec. at 59 (1624-1683),"Place of Birth: Modena, Italy","Structures: Santa Maria della Divina Providenca, Royal Palace of Racconigi, Church of San Lorenzo, Turin, Sindone Chapel"
Arnolfo di Cambio,https://imgix.ranker.com/node_img/25/493482/original/arnolfo-di-cambio-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,Arnolfo di Cambio was an Italian architect and sculptor.,Age: Dec. at 70 (1240-1310),"Place of Birth: Colle di Val d'Elsa, Italy","Structures: Palazzo Vecchio, Florence Cathedral, Orvieto Cathedral, Basilica of Santa Croce, Florence"
,,,,,
Charles A. Platt,https://imgix.ranker.com/node_img/36/700883/original/charles-a-platt-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Charles Adams Platt was a prominent artist, landscape gardener, landscape designer, and architect of the ""American Renaissance"" movement. His garden designs complemented his domestic architecture.",Age: Dec. at 71 (1861-1933),"Place of Birth: Manhattan, New York City, New York","Structures: Freer Gallery of Art, Sara Delano Roosevelt Memorial House, Spur House, Corcoran Gallery of Art, Gwinn Estate"
,,,,,
Filippo Juvarra,https://imgix.ranker.com/node_img/50/990663/original/filippo-juvarra-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Filippo Juvarra was an Italian architect and stage set designer, active in a late-Baroque style.",Age: Dec. at 57 (1678-1736),"Place of Birth: Messina, Italy","Structures: Palazzina di Stupinigi, Archbishop's Palace, Lisbon, Teatro de la Cruz, Madrid"
